id_univoco_globale;IdBra;titolo;autore;strumento;volume;PercRadice;PercResto;PrimoLInk;TipoMulti;TipoDocu;ArchivioProvenienza;NumPag;NumOrig;IdVolume;IdAutore
10106;25147;It Dont Mean a Thing;Duke Ellington;Eb;Hal Leonard - Play the Duke - Eb Alto Sax.pdf;C:\JamsetPDF;\Hal Leonard\Hal Leonard - Play the Duke - Alto & Tenor Sax\;P:\Hal Leonard\Hal Leonard - Play the Duke - Alto & Tenor Sax\Hal Leonard - Play the Duke - Eb Alto Sax.pdf;PDF;B;Hal Leonard;11;;25141;
10113;21712;It Don't Mean A Thing;;C,Bb,Eb;Don't Mean A Thing,  It.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Don't Mean A Thing,  It.MG1;BiaB;B;BiaB;;;;
10114;21713;It Don't Mean A Thing;;C,Bb,Eb;It Don't Mean A Thing.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It Don't Mean A Thing.MG1;BiaB;B;BiaB;;;;
10115;8087;It Don't Mean A Thing;;Eb;Real Book1 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book1 Eb.pdf;PDF;B;Realbook;217;;7974;
10120;25353;It don't mean a thing;Duke Ellington;Eb;Hal Leonard - Vol.001 Duke Ellington- COMPLETO - Jazz Play Along, Vol. 01 .pdf;C:\JamsetPDF;\Hal Leonard\;P:\Hal Leonard\Hal Leonard - Vol.001 Duke Ellington- COMPLETO - Jazz Play Along, Vol. 01 .pdf;PDF;B;Hal leonard;42;;25318;
10121;21714;It Don't Mean A Thing - Duke Ellington;;C,Bb,Eb;It Don't Mean A Thing - Duke Ellington.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It Don't Mean A Thing - Duke Ellington.MG1;BiaB;B;BiaB;;;;
10126;9159;IT DON'T MEAN A THING (If It Ain't Got That Swing);;Eb;The New Real Book (Eb) Vol.2.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.2.pdf;PDF;B;Realbook;136;;9023;
10127;9548;It Don't Mean a Thing (If It Ain't Got That Swing);;Eb;Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;PDF;B;Realbook;265;;9433;
10128;24739;"It Don't Mean A Thing If It Ain't Got That Swing;DUKE ELLINGTON- SCORE PARTS MUS Saxophone Quartet Arr Philippe Marilia";Philippe Marilia;C,Bb,Eb;"It Don't Mean A Thing If It Ain't Got That Swing;DUKE ELLINGTON- SCORE PARTS MUS  Saxophone Quartet Arr Philippe Marilia";C:\JamsetPDF;\SaxQ\;"C:\SaxQ\It Don't Mean A Thing If It Ain't Got That Swing;DUKE ELLINGTON- SCORE PARTS MUS  Saxophone Quartet Arr Philippe Marilia";DIR;B;BIGBAND;;;;
10129;14377;It Don't Mean A Thing. - VMK- Duke Ellington- arr JERRY NOWAK;Jerry Novak;C,Bb,Eb;It Don't Mean A Thing. - VMK- Duke Ellington- arr  JERRY NOWAK.MUS;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\It Don't Mean A Thing. - VMK- Duke Ellington- arr  JERRY NOWAK.MUS;FIN;B;BIGBAND;;;;
10130;14378;It Don't Mean A Thing. - VMK- Duke Ellington- SCORE PARTS VOCAL arr JERRY NOWAK;Jerry Novak;C,Bb,Eb;It Don't Mean A Thing. - VMK- Duke Ellington- SCORE PARTS VOCAL arr  JERRY NOWAK.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\It Don't Mean A Thing. - VMK- Duke Ellington- SCORE PARTS VOCAL arr  JERRY NOWAK.pdf;PDF;B;BIGBAND;;;;
10131;14379;It Don't Mean A Thing. - VMK- Duke Ellington-SCORE PARTS VOCAL, arr Mat Harris;Mat Harris;C,Bb,Eb;It Don't Mean A Thing. - VMK- Duke Ellington-SCORE PARTS VOCAL, arr  Mat Harris.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\It Don't Mean A Thing. - VMK- Duke Ellington-SCORE PARTS VOCAL, arr  Mat Harris.pdf;PDF;B;BIGBAND;;;;
10132;14380;"It Don't Mean A Thing;Duke Ellington Irving Mills-SCORE PARTS Arr Frank Comstock ";Frank Comstock;C,Bb,Eb;"It Don't Mean A Thing;Duke Ellington Irving Mills-SCORE PARTS Arr Frank Comstock .PDF";C:\JamsetPDF;\BBAVol3\;"P:\BBAVol3\It Don't Mean A Thing;Duke Ellington Irving Mills-SCORE PARTS Arr Frank Comstock .PDF";PDF;B;BIGBAND;;;;
10138;21715;It had To Be You;;C,Bb,Eb;It Had To Be You.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It Had To Be You.MG1;BiaB;B;BiaB;;;;
10139;21716;It Had To Be You;;C,Bb,Eb;It Had To Be You.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It Had To Be You.MGU;BiaB;B;BiaB;;;;
10140;8555;It Had To Be You;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;179;;8381;
10145;8911;IT HAPPENS EVERY DAY ;;Eb;The New Real Book (Eb) Vol.1.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.1.pdf;PDF;B;Realbook;136;;8804;
10154;21717;It Might As Well Be Spring;;C,Bb,Eb;It Might As Well Be Spring.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It Might As Well Be Spring.MGU;BiaB;B;BiaB;;;;
10155;8556;It Might As Well Be Spring;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;182;;8381;
10156;9545;It Might As Well Be Spring;;Eb;Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;PDF;B;Realbook;258;;9433;
10160;21718;It Might As Well Be Spring - Rodgers & Hammerstein;;C,Bb,Eb;It Might As Well Be Spring - Rodgers & Hammerstein.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It Might As Well Be Spring - Rodgers & Hammerstein.MG1;BiaB;B;BiaB;;;;
10161;21719;It Might As Will Be Spring;;C,Bb,Eb;It Might As Will Be Spring.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It Might As Will Be Spring.MGU;BiaB;B;BiaB;;;;
10162;21720;It Might As Will Be Spring HL:189;;C,Bb,Eb;It Might As Will Be Spring      HL-189.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It Might As Will Be Spring      HL-189.MGU;BiaB;B;BiaB;;;;
10170;27713;It Never Entered My Mind ;;Eb;Hal Leonard - Vol.46 - Broadway Jazz Standards - Completo.pdf;C:\JamsetPDF;\Hal Leonard\Hal Leonard - Vol.046 - Broadway Jazz Standards - Completo\;P:\Hal Leonard\Hal Leonard - Vol.046 - Broadway Jazz Standards - Completo\Hal Leonard - Vol.46 - Broadway Jazz Standards - Completo.pdf;PDF;B;Hal Leonard - multi strum;48;;27698;
10171;9549;It Never Entered My Mind;;Eb;Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;PDF;B;Realbook;267;;9433;
10172;21721;It Never Entered My Mind - Rodgers&Hart;;C,Bb,Eb;It Never Entered My Mind - Rodgers&hart.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It Never Entered My Mind - Rodgers&hart.MGU;BiaB;B;BiaB;;;;
10177;21722;IT STARTED ALL OVER AGAIN;;C,Bb,Eb;It Started All Over Again.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It Started All Over Again.MGU;BiaB;B;BiaB;;;;
10180;24418;It Was A Saturday Night (Det Var En Lørdag Aften)1849 DK/LH;;C,Bb,Eb;It Was A Saturday Night (det Var En Lordag Aften)1849 Dk-lh.MGU;C:\JamsetPDF;\BiabDBRicerca\Pop Song\;O:\BiabDBRicerca\Pop Song\It Was A Saturday Night (det Var En Lordag Aften)1849 Dk-lh.MGU;BiaB;B;Biab;;;;
10183;21723;It Was Almost Like A Song By Hal David and Archie Jordan;;C,Bb,Eb;It Was Almost Like A Song By Hal David and Archie Jordan.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It Was Almost Like A Song By Hal David and Archie Jordan.MGU;BiaB;B;BiaB;;;;
10184;21724;It Was Just One Of Those Things;;C,Bb,Eb;It Was Just One Of Those Things.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It Was Just One Of Those Things.MGU;BiaB;B;BiaB;;;;
10185;21725;IT WON'T SEEM LIKE CHRISTMAS WITHOUT YOU;;C,Bb,Eb;IT WON'T SEEM LIKE CHRISTMAS WITHOUT YOU.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\IT WON'T SEEM LIKE CHRISTMAS WITHOUT YOU.MGU;BiaB;B;BiaB;;;;
10201;21726;It's A Blue World;;C,Bb,Eb;It's A Blue World.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's A Blue World.MGU;BiaB;B;BiaB;;;;
10202;21727;It's A Blue World - Bob Wright/Chet Forrest;;C,Bb,Eb;It's A Blue World - Bob Wright-chet Forrest.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's A Blue World - Bob Wright-chet Forrest.MG1;BiaB;B;BiaB;;;;
10209;9550;It's a Lovely Day Today;;Eb;Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;PDF;B;Realbook;269;;9433;
10210;21728;It's A lovely Day Today - Irving Berlin;;C,Bb,Eb;It's A Lovely Day Today - Irving Berlin.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's A Lovely Day Today - Irving Berlin.MG1;BiaB;B;BiaB;;;;
10212;21729;It's A Matter Of Pride - Billy Taylor;;C,Bb,Eb;It's A Matter Of Pride - Billy Taylor.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's A Matter Of Pride - Billy Taylor.MG1;BiaB;B;BiaB;;;;
10213;9551;It's a Most Unusual Day;;Eb;Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;PDF;B;Realbook;271;;9433;
10216;8088;It's A Raggy Waltz;;Eb;Real Book1 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book1 Eb.pdf;PDF;B;Realbook;218;;7974;
10218;14382;It's A Wonderful World - arr SAMMY NESTICO;Sammy Nestico;C,Bb,Eb;It's A Wonderful World - arr SAMMY  NESTICO.MUS;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\It's A Wonderful World - arr SAMMY  NESTICO.MUS;FIN;B;BIGBAND;;;;
10219;14230;It's a Wonderful World Combo - 6 Horn -PARTS;;C,Bb,Eb;It's a Wonderful World Combo - 6 Horn -PARTS.pdf;C:\JamsetPDF;\BBAVol2\;P:\BBAVol2\It's a Wonderful World Combo - 6 Horn -PARTS.pdf;PDF;B;BIGBAND;;;;
10220;14383;It's A Wonderful World PARTS Arr SAMMY NESTICO;Sammy Nestico;C,Bb,Eb;It's A Wonderful World PARTS  Arr SAMMY NESTICO.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\It's A Wonderful World PARTS  Arr SAMMY NESTICO.pdf;PDF;B;BIGBAND;;;;
10221;14381;It's A Wonderful World-Arr Gennadiy Golstein;Gennadiy Golstein;C,Bb,Eb;It's  A  Wonderful  World-Arr Gennadiy Golstein.MUS;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\It's  A  Wonderful  World-Arr Gennadiy Golstein.MUS;FIN;B;BIGBAND;;;;
10222;21730;It's All In The Game;;C,Bb,Eb;It's All In The Game ITSALLIN.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's All In The Game ITSALLIN.MGU;BiaB;B;BiaB;;;;
10223;21731;It's All In The Game;;C,Bb,Eb;It's All In The Game.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's All In The Game.MGU;BiaB;B;BiaB;;;;
10229;21732;It's All Right with Me;;C,Bb,Eb;It's All Right with Me.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's All Right with Me.MG1;BiaB;B;BiaB;;;;
10230;21733;It's All Right With Me;;C,Bb,Eb;It's All Right With Me.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's All Right With Me.MGU;BiaB;B;BiaB;;;;
10231;9552;It's All Right with Me;;Eb;Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;PDF;B;Realbook;274;;9433;
10233;21734;It's All Right with Me - Cole Porter;;C,Bb,Eb;It's All Right With Me - Cole Porter.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's All Right With Me - Cole Porter.MG1;BiaB;B;BiaB;;;;
10234;14384;It's All Right With Me - SCORE PARTS FULL Big Band - Goodwin - Big Phat Band-arr Mykov;Mykov;C,Bb,Eb;It's All  Right With Me - SCORE PARTS FULL Big Band - Goodwin - Big Phat Band-arr Mykov.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\It's All  Right With Me - SCORE PARTS FULL Big Band - Goodwin - Big Phat Band-arr Mykov.pdf;PDF;B;BIGBAND;;;;
10235;14385;IT'S ALL RIGHT WITH ME -Cole Porter -SCORE Parts Vocal;;C,Bb,Eb;IT'S ALL RIGHT WITH ME -Cole Porter -SCORE Parts Vocal.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\IT'S ALL RIGHT WITH ME -Cole Porter -SCORE Parts Vocal.pdf;PDF;B;BIGBAND;;;;
10237;9553;It's Been a Long, Long Time;;Eb;Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;PDF;B;Realbook;277;;9433;
10238;21735;It's Been A Long, Long Time - Jule Styne;;C,Bb,Eb;It's Been A Long, Long Time - Jule Styne-sammy Cahn.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's Been A Long, Long Time - Jule Styne-sammy Cahn.MG1;BiaB;B;BiaB;;;;
10239;21736;IT'S BEGINNING TO LOOK A LOT LIKE CHRISTMAS;;C,Bb,Eb;IT'S BEGINNING TO LOOK A LOT LIKE CHRISTMAS.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\IT'S BEGINNING TO LOOK A LOT LIKE CHRISTMAS.MGU;BiaB;B;BiaB;;;;
10242;21737;It's DeLovely nice chords;;C,Bb,Eb;It's DeLovely     nice chords.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's DeLovely     nice chords.MGU;BiaB;B;BiaB;;;;
10243;21738;It's Delovely nice chords/arr.;;C,Bb,Eb;It's Delovely    nice chords-arr..MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's Delovely    nice chords-arr..MGU;BiaB;B;BiaB;;;;
10248;9554;It's Easy to Remember;;Eb;Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;PDF;B;Realbook;279;;9433;
10249;21739;It's Easy To Remember - Rodgers & Hart;;C,Bb,Eb;It's Easy To Remember - Rodgers & Hart.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's Easy To Remember - Rodgers & Hart.MGU;BiaB;B;BiaB;;;;
10251;21740;It's Impossible;;C,Bb,Eb;It's Impossible It'sim~1.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's Impossible It'sim~1.MGU;BiaB;B;BiaB;;;;
10252;21741;It's Impossible;;C,Bb,Eb;It's Impossible.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's Impossible.MGU;BiaB;B;BiaB;;;;
10253;21742;It's June in January arr Jim Hughes (gemhughs@aol.com);;C,Bb,Eb;It's June in January    arr  Jim Hughes  (gemhughs@aol.com).MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's June in January    arr  Jim Hughes  (gemhughs@aol.com).MGU;BiaB;B;BiaB;;;;
10254;14386;It's like that comp.SCORE arr Jeremy Levy;Jeremy Levy;C,Bb,Eb;It's like that  comp.SCORE arr Jeremy Levy.PDF;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\It's like that  comp.SCORE arr Jeremy Levy.PDF;PDF;B;BIGBAND;;;;
10258;21743;It's Magic;;C,Bb,Eb;It's Magic.MG4;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's Magic.MG4;BiaB;B;BiaB;;;;
10260;21744;It's My Birthday[- pno];;C,Bb,Eb;It's My Birthday[- pno].MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's My Birthday[- pno].MGU;BiaB;B;BiaB;;;;
10262;21745;It's Not For Me To Say;;C,Bb,Eb;It's Not For Me To Say.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's Not For Me To Say.MGU;BiaB;B;BiaB;;;;
10263;14387;It's Not My Fault-SCORE-arr PAUL CLARK;Paul Clark;C,Bb,Eb;It's Not My Fault-SCORE-arr PAUL CLARK.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\It's Not My Fault-SCORE-arr PAUL CLARK.pdf;PDF;B;BIGBAND;;;;
10264;21746;It's Now Or Never;;C,Bb,Eb;It's Now Or Never.MG9;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's Now Or Never.MG9;BiaB;B;BiaB;;;;
10265;13940;its oh so quiet - Arr Bjork -Parts+Score ? SIB+PDF;Bjork -Parts+Score ? SIB+PDF;C,Bb,Eb;its oh so quiet - Arr Bjork -Parts+Score ? SIB+PDF.rar;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\its oh so quiet - Arr Bjork -Parts+Score ? SIB+PDF.rar;COM;B;BIGBAND;;;;
10273;21747;It's Only A Paper Moon;;C,Bb,Eb;It's Only A Paper Moon.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's Only A Paper Moon.MG1;BiaB;B;BiaB;;;;
10274;21748;It's Only a Paper Moon;;C,Bb,Eb;It's Only a Paper Moon.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's Only a Paper Moon.MGU;BiaB;B;BiaB;;;;
10275;9160;IT'S ONLY A PAPER MOON;;Eb;The New Real Book (Eb) Vol.2.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.2.pdf;PDF;B;Realbook;137;;9023;
10276;8557;It's Only A Paper Moon;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;181;;8381;
10277;9555;It's Only a Paper Moon;;Eb;Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;PDF;B;Realbook;281;;9433;
10279;21749;It's only the Tango You Love;;C,Bb,Eb;It's Only The Tango You Love.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's Only The Tango You Love.MGU;BiaB;B;BiaB;;;;
10284;21750;It's The Little Things - Jack Miller;;C,Bb,Eb;It's The Little Things - Jack Miller.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's The Little Things - Jack Miller.MG1;BiaB;B;BiaB;;;;
10288;9161;IT'S THE TALK OF THE TOWN;;Eb;The New Real Book (Eb) Vol.2.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.2.pdf;PDF;B;Realbook;138;;9023;
10290;21751;It's The Talk Of The Town - Marty Symes;;C,Bb,Eb;It's The Talk Of The Town - Marty Symes.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's The Talk Of The Town - Marty Symes.MG1;BiaB;B;BiaB;;;;
10291;21752;It's Three O'Clock In The Morning;;C,Bb,Eb;It's Three O'Clock In The Morning.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's Three O'Clock In The Morning.MGU;BiaB;B;BiaB;;;;
10293;21753;It's Tight Like That;;C,Bb,Eb;It's Tight Like That.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's Tight Like That.MGU;BiaB;B;BiaB;;;;
10303;9162;IT'S YOU ;;Eb;The New Real Book (Eb) Vol.2.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.2.pdf;PDF;B;Realbook;140;;9023;
10311;21754;It's You Or No One;;C,Bb,Eb;It's You Or No One.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It's You Or No One.MG1;BiaB;B;BiaB;;;;
10318;21755;I've Been Working On The Railroad;;C,Bb,Eb;I've Been Working On The Railroad.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\I've Been Working On The Railroad.MGU;BiaB;B;BiaB;;;;
10322;21756;I've Found A New Baby;;C,Bb,Eb;I've Found A New Baby.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\I've Found A New Baby.MG1;BiaB;B;BiaB;;;;
10323;8558;I've Found A New Baby;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;184;;8381;
10332;21757;I've Got a Lovely Bunch Of Coconuts - Fred Heatherton;;C,Bb,Eb;I've Got A Lovely Bunch Of Coconuts - Fred Heatherton.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\I've Got A Lovely Bunch Of Coconuts - Fred Heatherton.MGU;BiaB;B;BiaB;;;;
10333;21758;I've Got A Right To Sing The Blues;;C,Bb,Eb;I've Got A Right To Sing The Blues.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\I've Got A Right To Sing The Blues.MGU;BiaB;B;BiaB;;;;
10340;21759;I've Got My Love To Keep Me Warm;;C,Bb,Eb;I've Got My Love To Keep Me Warm.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\I've Got My Love To Keep Me Warm.MGU;BiaB;B;BiaB;;;;
10342;21760;I've Got My Love To Keep Me Warm - Irving Berlin;;C,Bb,Eb;I've Got My Love To Keep Me Warm - Irving Berlin.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\I've Got My Love To Keep Me Warm - Irving Berlin.MG1;BiaB;B;BiaB;;;;
10343;21761;I've got plenty o' nuttin' by Gershwin;;C,Bb,Eb;I've got plenty o' nuttin' by Gershwin.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\I've got plenty o' nuttin' by Gershwin.MGU;BiaB;B;BiaB;;;;
10355;9529;I've Got the World on a String;;Eb;Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;PDF;B;Realbook;225;;9433;
10356;9163;I'VE GOT THE WORLD ON A STRING;;Eb;The New Real Book (Eb) Vol.2.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.2.pdf;PDF;B;Realbook;142;;9023;
10357;27584;I've got the world on a string;;Eb;Hal Leonard - Vol.32 - Best of swing.pdf;C:\JamsetPDF;\Hal Leonard\Hal Leonard - Vol.032 - Best of swing\;P:\Hal Leonard\Hal Leonard - Vol.032 - Best of swing\Hal Leonard - Vol.32 - Best of swing.pdf;PDF;B;Hal Leonard - multi strum;40;;27583;
